Year;Pollution_display;Total_a;Total_b;Total_c
8585;0;102;0;0
8586;0;104;0;0
8587;0;106;0;0
8588;0;117;0;0
8589;0;118;0;0
8590;0;117;0;0
8591;0;114;0;0
8592;0;104;0;0
8593;0;109;0;0
8594;0;106;0;0
8595;0;111;0;0
8596;0;113;0;0
8597;0;108;0;0
8598;0;118;0;0
8599;0;115;0;0
8600;1;116;1;1
8601;0;116;0;1
8602;0;119;0;0
8603;0;115;0;0
8604;0;120;0;0
8605;0;120;0;0
8606;0;118;0;0
8607;0;120;0;0
8608;0;117;0;1
8609;0;120;0;0
8610;0;119;0;0
8611;0;116;0;0
8612;0;120;0;0
8613;0;119;0;0
8614;0;116;0;0
8615;0;119;0;0
8616;0;114;0;0
8617;0;113;0;0
8618;0;113;0;0
8619;0;106;0;0
8620;0;106;0;0
8621;0;105;0;0
8622;0;108;0;0
8623;0;112;0;0
8624;0;106;0;2
8625;0;115;0;0
8626;0;103;0;2
8627;0;117;0;0
8628;0;114;0;1
8629;0;106;0;0
8630;0;111;0;1
8631;0;108;0;1
8632;0;112;0;1
8633;0;108;0;0
8634;0;112;0;0
8635;0;114;0;0
8636;0;112;0;0
8637;0;110;0;1
8638;0;119;0;0
8639;0;108;0;0
8640;0;114;0;0
8641;0;107;0;0
8642;0;113;0;1
8643;0;105;0;0
8644;0;113;0;0
8645;0;112;0;1
8646;0;111;0;2
8647;0;110;0;0
8648;0;111;0;0
8649;0;106;0;1
8650;0;111;0;1
8651;0;115;0;1
8652;1;106;1;0
8653;0;116;0;0
8654;0;119;0;0
8655;0;120;0;0
8656;0;120;0;0
8657;0;119;0;0
8658;0;118;0;0
8659;0;120;0;0
8660;0;119;0;1
8661;0;118;0;0
8662;0;118;0;0
8663;0;120;0;0
8664;3;117;3;0
8665;3;117;3;0
8666;3;111;3;0
8667;3;117;3;0
8668;3;113;3;2
8669;4;113;4;3
8670;4;112;4;4
8671;4;108;4;6
8672;5;108;5;6
8673;5;110;5;5
8674;6;106;6;5
8675;3;108;3;6
8676;3;109;3;6
8677;2;109;2;8
8678;2;109;2;8
8679;2;110;2;4
8680;2;108;2;7
8681;2;109;2;8
8682;4;104;4;9
8683;4;105;4;10
8684;7;102;7;11
8685;6;98;6;12
8686;6;102;6;11
8687;6;100;6;13
8688;2;99;2;15
8689;2;98;2;18
8690;4;96;4;19
8691;3;95;3;19
8692;4;88;4;21
8693;5;89;5;22
8694;4;89;4;24
8695;4;83;4;26
8696;4;90;4;22
8697;3;88;3;23
8698;1;83;1;21
8699;1;93;1;21
8700;1;88;1;24
8701;1;81;1;28
8702;0;84;0;32
8703;1;84;1;29
8704;1;83;1;33
8705;0;83;0;34
8706;1;81;1;35
8707;1;80;1;36
8708;1;78;1;36
8709;0;78;0;38
8710;0;89;0;30
8711;0;103;0;13
8712;0;118;0;0
8713;0;118;0;0
8714;0;119;0;0
8715;0;115;0;0
8716;0;119;0;0
8717;0;120;0;0
8718;0;118;0;0
8719;0;120;0;0
8720;0;113;0;0
8721;0;120;0;0
8722;0;120;0;0
8723;0;119;0;0
8724;0;116;0;0
8725;0;113;0;0
8726;0;111;0;0
8727;0;106;0;0
8728;0;106;0;0
8729;0;107;0;0
8730;0;105;0;1
8731;0;112;0;0
8732;0;118;0;0
8733;0;109;0;0
8734;0;100;0;0
8735;1;118;1;0
8736;0;115;0;0
8737;1;117;1;0
8738;0;119;0;0
8739;1;117;1;0
8740;1;113;1;0
8741;1;116;1;0
8742;0;116;0;0
8743;0;118;0;0
8744;0;120;0;0
8745;0;116;0;1
8746;0;120;0;0
8747;0;120;0;0
8748;0;119;0;0
8749;0;120;0;0
8750;0;119;0;0
8751;0;118;0;0
8752;0;118;0;0
8753;0;118;0;0
8754;0;118;0;1
8755;1;118;1;0
8756;0;119;0;1
8757;0;119;0;0
8758;0;114;0;0
8759;0;120;0;0
8760;0;120;0;0
8761;0;120;0;0
8762;0;117;0;0
8763;0;119;0;0
8764;0;120;0;0
8765;0;120;0;0
8766;0;120;0;0
8767;0;119;0;0
8768;0;115;0;0
8769;0;112;0;0
8770;0;117;0;0
8771;0;117;0;0
8772;0;112;0;0
8773;0;108;0;1
8774;1;107;1;0
8775;0;114;0;0
8776;0;107;0;0
8777;0;112;0;0
8778;0;120;0;0
8779;0;117;0;1
8780;0;119;0;0
8781;0;120;0;0
8782;0;118;0;0
8783;1;117;1;0
8784;0;120;0;0
8785;0;118;0;0
8786;0;120;0;0
8787;0;120;0;0
8788;0;119;0;0
8789;0;119;0;0
8790;0;120;0;0
8791;0;117;0;0
8792;0;120;0;0
8793;0;120;0;0
8794;0;118;0;0
8795;0;118;0;0
8796;0;119;0;1
8797;1;119;1;0
8798;1;117;1;0
8799;0;118;0;1
8800;0;119;0;1
8801;0;118;0;0
8802;0;119;0;0
8803;0;119;0;0
8804;0;116;0;0
8805;0;120;0;0
8806;0;119;0;0
8807;0;119;0;0
8808;0;120;0;0
8809;0;120;0;0
8810;0;118;0;0
8811;0;118;0;0
8812;0;119;0;0
8813;0;116;0;0
8814;0;112;0;0
8815;0;116;0;0
8816;1;107;1;0
8817;0;118;0;0
8818;0;115;0;1
8819;0;109;0;0
8820;0;120;0;0
8821;0;120;0;0
8822;0;120;0;0
8823;0;120;0;0
8824;0;118;0;0
8825;0;118;0;0
8826;0;116;0;0
8827;0;119;0;0
8828;0;120;0;0
8829;0;120;0;0
8830;0;119;0;0
8831;0;120;0;0
8832;0;119;0;0
8833;0;116;0;0
8834;0;112;0;0
8835;1;103;1;0
8836;0;109;0;0
8837;0;109;0;0
8838;0;116;0;0
8839;0;117;0;0
8840;0;120;0;0
8841;0;119;0;0
8842;0;119;0;0
8843;1;116;1;0
8844;1;118;1;0
8845;0;120;0;0
8846;0;117;0;0
8847;0;120;0;0
8848;0;117;0;0
8849;0;120;0;0
8850;0;118;0;0
8851;1;118;1;0
8852;0;119;0;1
8853;0;119;0;0
8854;0;119;0;0
8855;0;120;0;0
8856;0;117;0;0
8857;0;118;0;0
8858;0;119;0;0
8859;0;119;0;0
8860;0;118;0;1
8861;0;119;0;1
8862;0;120;0;0
8863;0;119;0;0
8864;0;120;0;0
8865;0;120;0;0
8866;0;117;0;0
8867;0;117;0;0
8868;0;110;0;0
8869;0;109;0;0
8870;0;104;0;0
8871;1;104;1;0
8872;1;99;1;0
8873;1;94;1;0
8874;1;112;1;1
8875;0;118;0;1
8876;0;118;0;1
8877;0;119;0;0
8878;0;113;0;0
8879;0;115;0;0
8880;0;116;0;0
8881;0;113;0;0
8882;0;120;0;0
8883;1;118;1;1
8884;0;117;0;3
8885;0;120;0;0
8886;0;120;0;0
8887;0;120;0;0
8888;1;118;1;0
8889;0;120;0;0
8890;0;120;0;0
8891;0;120;0;0
8892;0;117;0;0
8893;0;119;0;0
8894;0;119;0;0
8895;1;119;1;0
8896;0;116;0;2
8897;0;120;0;0
8898;0;120;0;0
8899;0;120;0;0
8900;0;118;0;0
8901;0;119;0;0
8902;0;118;0;0
8903;0;120;0;0
8904;0;120;0;0
8905;0;118;0;1
8906;0;118;0;2
8907;0;120;0;0
8908;0;119;0;0
8909;0;120;0;0
8910;0;111;0;0
8911;0;114;0;0
8912;0;108;0;0
8913;0;112;0;0
8914;0;107;0;0
8915;0;112;0;0
8916;0;107;0;0
8917;0;107;0;0
8918;0;114;0;0
8919;0;113;0;0
8920;0;110;0;0
8921;0;104;0;0
8922;0;112;0;0
8923;0;108;0;0
8924;0;101;0;1
8925;0;117;0;0
8926;0;117;0;0
8927;0;111;0;0
8928;0;115;0;0
8929;0;109;0;0
8930;0;110;0;0
8931;0;104;0;1
8932;0;107;0;0
8933;0;116;0;0
8934;0;106;0;0
8935;0;107;0;0
8936;0;118;0;0
8937;0;110;0;0
8938;0;105;0;0
8939;0;112;0;0
8940;0;102;0;0
8941;0;103;0;0
8942;0;103;0;0
8943;0;120;0;0
8944;1;112;1;1
8945;0;113;0;2
8946;0;111;0;2
8947;0;113;0;4
8948;0;108;0;0
8949;0;115;0;0
8950;0;120;0;0
8951;0;118;0;0
8952;0;120;0;0
8953;0;115;0;0
8954;0;120;0;0
8955;0;120;0;0
8956;0;118;0;0
8957;0;120;0;0
8958;0;120;0;0
8959;0;118;0;1
8960;0;115;0;1
8961;0;109;0;0
8962;0;107;0;0
8963;0;109;0;0
8964;0;106;0;1
8965;0;107;0;0
8966;0;107;0;0
8967;0;113;0;0
8968;0;112;0;0
8969;0;113;0;0
8970;0;104;0;0
8971;0;108;0;0
8972;0;112;0;1
8973;0;113;0;1
8974;0;110;0;0
8975;0;112;0;0
8976;0;106;0;0
8977;0;119;0;0
8978;0;117;0;0
8979;0;116;0;0
8980;0;111;0;0
8981;0;113;0;0
8982;0;114;0;0
8983;0;103;0;0
8984;0;109;0;0
8985;0;115;0;0
8986;0;111;0;0
8987;0;106;0;0
8988;0;110;0;0
8989;0;112;0;0
8990;0;112;0;0
8991;0;113;0;1
8992;0;110;0;3
8993;0;108;0;4
8994;0;113;0;0
8995;0;112;0;0
8996;0;108;0;0
8997;0;106;0;0
8998;0;115;0;0
8999;0;115;0;0
9000;0;116;0;0
9001;0;109;0;0
9002;0;107;0;0
9003;0;109;0;0
9004;1;107;1;0
9005;0;114;0;0
9006;0;119;0;0
9007;0;120;0;0
9008;0;117;0;0
9009;0;118;0;0
9010;0;115;0;0
9011;0;120;0;0
9012;0;120;0;0
9013;0;119;0;0
9014;1;115;1;0
9015;0;119;0;1
9016;0;120;0;0
9017;0;119;0;1
9018;0;120;0;0
9019;0;118;0;0
9020;0;120;0;0
9021;0;116;0;0
9022;0;120;0;0
9023;0;120;0;0
9024;0;120;0;0
9025;0;117;0;0
9026;0;120;0;0
9027;0;120;0;0
9028;0;118;0;0
9029;0;117;0;0
9030;0;114;0;0
9031;1;105;1;0
9032;0;116;0;0
9033;0;118;0;0
9034;0;120;0;0
9035;0;119;0;0
9036;0;116;0;0
9037;0;117;0;0
9038;1;119;1;0
9039;0;120;0;0
9040;0;120;0;0
9041;0;118;0;0
9042;0;120;0;0
9043;1;119;1;0
9044;0;120;0;0
9045;0;120;0;0
9046;0;115;0;0
9047;0;118;0;2
9048;0;119;0;0
9049;0;119;0;0
9050;0;118;0;0
9051;0;120;0;0
9052;0;120;0;0
9053;0;120;0;0
9054;0;116;0;1
9055;0;118;0;0
9056;0;120;0;0
9057;0;116;0;0
9058;0;116;0;0
9059;0;111;0;0
9060;0;102;0;0
9061;0;109;0;0
9062;0;103;0;0
9063;0;108;0;0
9064;0;105;0;0
9065;0;102;0;0
9066;0;119;0;0
9067;0;112;0;0
9068;0;118;0;0
9069;0;113;0;1
9070;0;109;0;1
9071;0;108;0;0
9072;0;108;0;0
9073;0;116;0;0
9074;0;106;0;0
9075;0;109;0;0
9076;0;108;0;0
9077;0;115;0;0
9078;0;108;0;0
9079;0;116;0;0
9080;0;104;0;0
9081;0;102;0;0
9082;0;116;0;0
9083;0;109;0;0
9084;0;110;0;0
9085;0;107;0;0
9086;0;102;0;0
9087;0;113;0;0
9088;0;115;0;0
9089;0;113;0;0
9090;0;116;0;1
9091;0;114;0;1
9092;0;112;0;0
9093;0;110;0;1
9094;0;111;0;0
9095;0;114;0;0
9096;0;112;0;0
9097;0;113;0;0
9098;1;114;1;0
9099;0;117;0;0
9100;0;118;0;0
9101;0;120;0;0
9102;0;119;0;0
9103;0;120;0;0
9104;0;120;0;0
9105;0;120;0;0
9106;1;117;1;0
9107;1;118;1;0
9108;1;118;1;0
9109;0;119;0;1
9110;0;119;0;0
9111;0;120;0;0
9112;0;117;0;0
9113;0;119;0;1
9114;0;116;0;0
9115;0;119;0;0
9116;0;119;0;0
9117;0;119;0;0
9118;1;112;1;2
9119;0;112;0;3
9120;0;116;0;3
9121;0;118;0;0
9122;0;119;0;0
9123;0;119;0;1
9124;0;117;0;0
9125;0;114;0;0
9126;0;118;0;0
9127;0;116;0;0
9128;1;118;1;0
9129;0;119;0;0
9130;0;120;0;0
9131;0;117;0;1
9132;0;116;0;0
9133;0;114;0;0
9134;0;119;0;0
9135;0;120;0;0
9136;0;116;0;1
9137;0;119;0;0
9138;0;118;0;0
9139;0;117;0;0
9140;0;119;0;0
9141;0;118;0;0
9142;0;117;0;0
9143;0;117;0;0
9144;0;112;0;0
9145;0;115;0;0
9146;1;110;1;0
9147;1;118;1;0
9148;0;118;0;0
9149;0;120;0;0
9150;0;119;0;0
9151;0;117;0;0
9152;0;118;0;0
9153;0;120;0;0
9154;0;114;0;1
9155;0;117;0;0
9156;0;120;0;0
9157;0;116;0;1
9158;0;117;0;0
9159;0;115;0;0
9160;0;120;0;0
9161;0;119;0;0
9162;0;120;0;0
9163;0;110;0;1
9164;0;108;0;0
9165;0;112;0;0
9166;0;109;0;0
9167;0;103;0;0
9168;1;106;1;0
9169;0;113;0;0
9170;0;120;0;0
9171;0;120;0;0
9172;0;120;0;0
9173;0;117;0;0
9174;0;119;0;0
9175;0;120;0;0
9176;0;119;0;1
9177;0;120;0;0
9178;0;117;0;0
9179;0;120;0;0
9180;0;120;0;0
9181;0;120;0;0
9182;0;120;0;0
9183;0;120;0;0
9184;0;118;0;0
9185;0;116;0;0
9186;0;111;0;0
9187;0;109;0;0
9188;0;108;0;0
9189;0;109;0;0
9190;0;106;0;0
9191;0;108;0;0
9192;0;119;0;0
9193;0;115;0;0
9194;0;113;0;0
9195;0;114;0;0
9196;1;109;1;0
9197;0;111;0;0
9198;0;114;0;1
9199;1;116;1;0
9200;0;117;0;0
9201;0;113;0;0
9202;0;119;0;0
9203;0;118;0;0
9204;0;119;0;0
9205;0;120;0;0
9206;0;115;0;0
9207;0;120;0;0
9208;0;116;0;0
9209;0;120;0;0
9210;0;118;0;0
9211;0;120;0;0
9212;0;120;0;0
9213;0;118;0;0
9214;0;114;0;0
9215;0;117;0;0
9216;0;102;0;0
9217;0;112;0;0
9218;0;107;0;0
9219;0;116;0;0
9220;0;112;0;0
9221;1;109;1;0
9222;2;107;2;0
9223;2;115;2;0
9224;1;114;1;0
9225;0;118;0;0
9226;0;119;0;0
9227;0;118;0;0
9228;0;115;0;0
9229;0;120;0;0
9230;0;120;0;0
9231;0;120;0;0
9232;0;116;0;0
9233;0;120;0;0
9234;0;117;0;0
9235;0;118;0;1
9236;0;115;0;0
9237;0;113;0;0
9238;1;119;1;0
9239;0;117;0;0
9240;1;117;1;0
9241;0;118;0;0
9242;0;117;0;0
9243;0;117;0;0
9244;0;120;0;0
9245;0;120;0;0
9246;0;120;0;0
9247;0;120;0;0
9248;0;120;0;0
9249;1;117;1;0
9250;0;118;0;0
9251;0;116;0;0
9252;0;117;0;0
9253;0;119;0;0
9254;0;120;0;0
9255;0;120;0;0
9256;0;119;0;0
9257;0;118;0;0
9258;0;115;0;0
9259;0;118;0;1
9260;0;118;0;1
9261;0;117;0;1
9262;0;117;0;1
9263;0;114;0;0
9264;0;114;0;0
9265;1;111;1;0
9266;1;112;1;0
9267;0;120;0;0
9268;0;119;0;0
9269;0;115;0;0
9270;0;119;0;0
9271;0;116;0;0
9272;0;118;0;0
9273;0;120;0;0
9274;0;120;0;0
9275;0;120;0;0
9276;0;120;0;0
9277;0;115;0;0
9278;0;120;0;0
9279;0;119;0;1
9280;0;120;0;0
9281;0;120;0;0
9282;0;119;0;0
9283;0;116;0;0
9284;0;112;0;0
9285;0;102;0;0
9286;0;103;0;0
9287;0;113;0;0
9288;0;113;0;0
9289;0;110;0;0
9290;0;112;0;0
9291;1;113;1;0
9292;1;111;1;0
9293;0;119;0;0
9294;0;117;0;0
9295;0;119;0;0
9296;0;116;0;0
9297;0;120;0;0
9298;0;115;0;0
9299;1;117;1;0
9300;1;117;1;0
9301;1;119;1;0
9302;0;119;0;0
9303;1;119;1;0
9304;0;120;0;0
9305;0;119;0;0
9306;0;120;0;0
9307;1;119;1;0
9308;0;116;0;0
9309;0;118;0;0
9310;0;117;0;0
9311;0;117;0;0
9312;0;118;0;1
9313;0;119;0;0
9314;1;118;1;0
9315;2;115;2;0
9316;1;116;1;0
9317;0;119;0;0
9318;0;114;0;0
9319;0;120;0;0
9320;0;118;0;0
9321;0;117;0;0
9322;0;116;0;0
9323;0;120;0;0
9324;0;118;0;0
9325;0;119;0;0
9326;0;120;0;0
9327;0;119;0;0
9328;0;120;0;0
9329;0;119;0;0
9330;0;118;0;0
9331;0;120;0;0
9332;0;116;0;1
9333;0;119;0;0
9334;0;109;0;0
9335;0;105;0;0
9336;0;107;0;0
9337;0;107;0;0
9338;0;100;0;0
9339;0;105;0;0
9340;0;119;0;0
9341;0;116;0;0
9342;0;110;0;0
9343;0;104;0;0
9344;0;117;0;0
9345;1;113;1;0
9346;0;108;0;0
9347;0;120;0;0
9348;0;118;0;1
9349;0;119;0;1
9350;1;119;1;0
9351;0;117;0;0
9352;0;119;0;0
9353;0;120;0;0
9354;0;116;0;0
9355;0;120;0;0
9356;0;119;0;0
9357;0;120;0;0
9358;1;119;1;0
9359;0;119;0;0
9360;0;119;0;0
9361;1;119;1;0
9362;0;119;0;0
9363;0;120;0;0
9364;1;116;1;0
9365;0;120;0;0
9366;0;120;0;0
9367;0;116;0;0
9368;0;120;0;0
9369;0;118;0;0
9370;0;118;0;0
9371;0;120;0;0
9372;0;118;0;0
9373;0;120;0;0
9374;1;118;1;0
9375;0;118;0;0
9376;0;118;0;0
9377;0;118;0;0
9378;0;120;0;0
9379;0;120;0;0
9380;0;120;0;0
9381;1;117;1;0
9382;0;119;0;0
9383;0;118;0;0
9384;0;119;0;0
9385;0;118;0;0
9386;0;120;0;0
9387;0;119;0;0
9388;0;116;0;0
9389;1;119;1;0
9390;0;119;0;1
9391;0;120;0;0
9392;0;120;0;0
9393;0;115;0;0
9394;0;120;0;0
9395;0;119;0;1
9396;0;119;0;0
9397;0;120;0;0
9398;0;119;0;1
9399;0;119;0;0
9400;0;117;0;3
9401;0;120;0;0
9402;0;118;0;2
9403;0;117;0;0
9404;0;116;0;0
9405;0;110;0;0
9406;0;107;0;0
9407;0;110;0;0
9408;0;107;0;0
9409;0;113;0;0
9410;0;112;0;0
9411;0;109;0;0
9412;0;110;0;0
9413;0;110;0;0
9414;0;115;0;0
9415;0;100;0;0
9416;0;114;0;1
9417;0;116;0;0
9418;0;113;0;0
9419;0;112;0;0
9420;0;106;0;1
9421;0;110;0;0
9422;0;112;0;0
9423;0;107;0;0
9424;0;113;0;0
9425;0;103;0;0
9426;0;109;0;0
9427;0;104;0;0
9428;0;116;0;0
9429;0;107;0;0
9430;0;108;0;0
9431;0;101;0;0
9432;0;116;0;0
9433;0;110;0;1
9434;0;115;0;0
9435;0;112;0;0
9436;0;106;0;0
9437;0;120;0;0
9438;0;115;0;0
9439;0;109;0;0
9440;0;105;0;0
9441;0;103;0;1
9442;0;110;0;0
9443;0;106;0;0
9444;0;107;0;1
9445;0;119;0;0
9446;0;116;0;0
9447;0;112;0;0
9448;0;112;0;0
9449;0;107;0;0
9450;0;111;0;0
9451;0;109;0;0
9452;0;107;0;0
9453;0;112;0;0
9454;0;106;0;0
9455;0;111;0;0
9456;0;110;0;0
9457;0;117;0;0
9458;0;117;0;0
9459;0;111;0;1
9460;0;109;0;0
9461;1;113;1;0
9462;1;115;1;0
9463;1;104;1;0
9464;1;112;1;1
9465;0;117;0;3
9466;1;117;1;0
9467;0;118;0;0
9468;0;116;0;0
9469;0;118;0;0
9470;1;119;1;0
9471;0;120;0;0
9472;0;119;0;0
9473;0;112;0;0
9474;0;119;0;0
9475;0;119;0;0
9476;0;118;0;0
9477;0;118;0;0
9478;0;120;0;0
9479;0;120;0;0
9480;0;120;0;0
9481;0;117;0;0
9482;0;118;0;0
9483;0;116;0;0
9484;0;118;0;0
9485;1;118;1;1
9486;0;116;0;1
9487;0;118;0;0
9488;0;118;0;0
9489;0;116;0;0
9490;0;116;0;0
9491;1;118;1;0
9492;0;119;0;0
9493;0;116;0;0
9494;0;117;0;0
9495;0;120;0;0
9496;0;117;0;0
9497;0;119;0;0
9498;0;120;0;0
9499;0;118;0;0
9500;0;119;0;1
9501;0;114;0;0
9502;0;120;0;0
9503;0;120;0;0
9504;0;119;0;0
9505;0;119;0;0
9506;0;116;0;1
9507;0;114;0;1
9508;0;113;0;0
9509;0;106;0;0
9510;0;110;0;0
9511;0;110;0;0
9512;0;108;0;0
9513;0;105;0;0
9514;0;117;0;0
9515;0;117;0;0
9516;1;110;1;0
9517;2;107;2;0
9518;3;115;3;0
9519;3;116;3;0
9520;3;113;3;0
9521;4;116;4;0
9522;4;113;4;0
9523;5;115;5;0
9524;6;112;6;0
9525;6;114;6;0
9526;7;112;7;0
9527;4;113;4;0
9528;3;117;3;0
9529;2;117;2;0
9530;2;118;2;0
9531;2;117;2;0
9532;0;119;0;0
9533;0;117;0;1
9534;0;118;0;0
9535;0;120;0;0
9536;0;120;0;0
9537;0;116;0;0
9538;0;120;0;0
9539;0;119;0;1
9540;0;120;0;0
9541;0;114;0;0
9542;0;116;0;0
9543;0;117;0;1
9544;0;117;0;0
9545;0;117;0;0
9546;0;120;0;0
9547;0;115;0;0
9548;0;101;0;1
9549;0;109;0;0
9550;0;110;0;0
9551;0;105;0;0
9552;0;110;0;0
9553;2;105;2;0
9554;3;109;3;0
9555;3;117;3;0
9556;3;116;3;0
9557;2;113;2;0
9558;1;116;1;0
9559;1;114;1;0
9560;0;119;0;0
9561;0;120;0;0
9562;1;119;1;0
9563;0;120;0;0
9564;0;120;0;0
9565;0;117;0;1
9566;0;118;0;0
9567;1;119;1;0
9568;0;118;0;0
9569;0;119;0;0
9570;0;120;0;0
9571;0;116;0;1
9572;0;115;0;1
9573;0;119;0;0
9574;1;115;1;0
9575;0;119;0;0
9576;0;118;0;1
9577;0;117;0;0
9578;0;120;0;0
9579;0;120;0;0
9580;0;119;0;0
9581;0;120;0;0
9582;0;120;0;0
9583;0;119;0;0
9584;0;119;0;0
9585;0;120;0;0
9586;0;120;0;0
9587;0;120;0;0
9588;0;116;0;0
9589;0;118;0;0
9590;0;118;0;0
9591;0;117;0;1
9592;0;108;0;2
9593;0;107;0;0
9594;0;106;0;0
9595;0;101;0;0
9596;0;102;0;0
9597;0;117;0;0
9598;0;120;0;0
9599;0;116;0;0
9600;0;109;0;0
9601;0;103;0;0
9602;0;108;0;0
9603;0;105;0;0
9604;0;115;0;0
9605;0;106;0;0
9606;0;109;0;0
9607;0;116;0;0
9608;0;117;0;0
9609;0;117;0;0
9610;0;103;0;0
9611;0;104;0;0
9612;0;105;0;0
9613;0;113;0;0
9614;0;105;0;0
9615;0;111;0;1
9616;0;103;0;1
9617;0;120;0;0
9618;0;118;0;0
9619;0;111;0;0
9620;0;112;0;0
9621;0;108;0;0
9622;0;102;0;0
9623;0;107;0;0
9624;0;116;0;0
9625;0;106;0;0
9626;0;103;0;1
9627;0;104;0;0
9628;0;118;0;0
9629;0;111;0;0
9630;0;105;0;1
9631;0;116;0;0
9632;0;104;0;1
9633;0;108;0;1
9634;0;113;0;0
9635;0;118;0;0
9636;0;106;0;1
9637;0;112;0;0
9638;0;118;0;0
9639;0;113;0;1
9640;0;109;0;0
9641;1;108;1;0
9642;0;120;0;0
9643;0;116;0;0
9644;0;119;0;1
9645;1;119;1;0
9646;0;118;0;0
9647;2;116;2;0
9648;2;117;2;0
9649;3;116;3;0
9650;3;113;3;1
9651;3;116;3;1
9652;3;115;3;2
9653;3;110;3;2
9654;2;116;2;2
9655;2;112;2;2
9656;2;111;2;3
9657;2;115;2;3
9658;1;112;1;4
9659;1;114;1;5
9660;0;111;0;7
9661;0;110;0;8
9662;0;111;0;7
9663;0;113;0;0
9664;0;119;0;0
9665;0;120;0;0
9666;0;120;0;0
9667;0;120;0;0
9668;0;120;0;0
9669;0;117;0;0
9670;0;119;0;0
9671;0;117;0;1
9672;0;120;0;0
9673;0;120;0;0
9674;0;120;0;0
9675;0;118;0;0
9676;0;105;0;0
9677;0;107;0;0
9678;0;106;0;0
9679;0;102;0;0
9680;0;105;0;0
9681;0;108;0;0
9682;0;107;0;0
9683;0;117;0;0
9684;0;111;0;0
9685;0;115;0;0
9686;0;114;0;0
9687;0;114;0;0
9688;0;100;0;1
9689;0;113;0;1
9690;0;116;0;0
9691;0;106;0;0
9692;0;109;0;0
9693;0;113;0;0
9694;0;113;0;0
9695;0;110;0;0
9696;0;116;0;0
9697;0;114;0;0
9698;0;107;0;0
9699;0;112;0;0
9700;0;99;0;0
9701;0;108;0;0
9702;0;110;0;1
9703;0;115;0;0
9704;0;115;0;0
9705;0;114;0;0
9706;0;111;0;0
9707;0;106;0;0
9708;0;114;0;0
9709;0;108;0;0
9710;1;109;1;0
9711;0;115;0;0
9712;0;114;0;0
9713;0;120;0;0
9714;0;120;0;0
9715;0;119;0;0
9716;0;116;0;0
9717;0;117;0;0
9718;0;120;0;0
9719;0;120;0;0
9720;0;120;0;0
9721;1;116;1;0
9722;0;120;0;0
9723;0;118;0;0
9724;0;118;0;0
9725;0;118;0;0
9726;0;120;0;0
9727;0;120;0;0
9728;0;120;0;0
9729;1;118;1;1
9730;0;118;0;1
9731;1;119;1;0
9732;0;120;0;0
9733;1;119;1;0
9734;0;117;0;0
9735;0;120;0;0
9736;0;120;0;0
9737;1;118;1;0
9738;0;116;0;0
9739;0;118;0;0
9740;0;119;0;1
9741;0;120;0;0
9742;0;119;0;0
9743;0;120;0;0
9744;1;118;1;0
9745;1;119;1;0
9746;0;118;0;0
9747;0;120;0;0
9748;0;118;0;0
9749;0;120;0;0
9750;0;118;0;0
9751;0;115;0;0
9752;0;117;0;1
9753;0;120;0;0
9754;0;117;0;0
9755;0;120;0;0
9756;0;117;0;0
9757;0;120;0;0
9758;0;117;0;0
9759;0;120;0;0
9760;0;114;0;0
9761;0;111;0;0
9762;0;114;0;0
9763;0;112;0;1
9764;0;108;0;0
9765;1;113;1;0
9766;0;116;0;0
9767;1;116;1;0
9768;1;118;1;0
9769;0;120;0;0
9770;1;119;1;0
9771;0;119;0;0
9772;0;119;0;0
9773;1;119;1;0
9774;0;120;0;0
9775;2;117;2;0
9776;2;116;2;0
9777;3;117;3;0
9778;4;114;4;1
9779;4;113;4;1
9780;5;113;5;1
9781;6;110;6;1
9782;6;113;6;1
9783;7;112;7;1
9784;8;107;8;1
9785;11;107;11;1
9786;11;106;10;1
9787;13;105;12;1
9788;13;104;12;1
9789;12;99;11;0
9790;12;107;11;0
9791;11;108;10;0
9792;13;108;12;0
9793;15;104;14;0
9794;16;102;15;0
9795;16;104;15;0
9796;15;103;14;0
9797;16;103;15;0
9798;17;98;16;0
9799;16;104;15;0
9800;18;102;17;0
9801;20;97;19;0
9802;23;97;22;0
9803;25;94;23;0
9804;29;89;27;0
9805;32;87;30;0
9806;39;82;36;0
9807;42;79;39;0
9808;49;72;46;0
9809;54;61;50;0
9810;67;58;62;0
9811;75;47;69;0
9812;87;37;79;0
9813;90;35;80;0
9814;104;23;93;0
9815;121;10;107;0
9816;135;0;116;0
9817;134;2;107;0
9818;146;0;116;0
9819;147;0;114;0
9820;151;0;116;0
9821;145;1;108;0
9822;151;0;113;0
9823;152;0;113;0
9824;145;0;105;0
9825;152;0;111;0
9826;149;0;108;0
9827;145;0;103;0
9828;150;0;108;0
9829;162;0;119;0
9830;158;0;115;0
9831;150;1;107;0
9832;149;1;106;0
9833;152;0;110;0
9834;146;0;103;0
9835;150;0;107;0
9836;156;0;112;0
9837;152;0;108;0
9838;151;0;107;0
9839;160;0;116;0
9840;160;0;115;0
9841;159;0;114;0
9842;151;0;106;0
9843;152;0;107;0
9844;150;0;105;0
9845;159;0;114;0
9846;155;0;110;0
9847;155;0;109;0
9848;144;1;98;0
9849;141;1;96;0
9850;157;1;113;0
9851;160;0;117;0
9852;154;0;110;0
9853;150;0;106;0
9854;151;0;107;0
