Year;average_satisfaction_of_red_individuals;average_satisfaction_of_blue_individuals
44370;96.615;95.846
44375;96.615;95.846
44380;96.615;95.846
44385;96.462;95.846
44390;96.462;95.846
44395;96.462;95.846
44400;96.462;95.846
44405;96.462;95.846
44410;96.462;95.846
44415;96.462;95.846
44420;96.462;95.846
44425;96.462;95.846
44430;96.462;95.846
44435;96.462;95.846
44440;96.462;95.846
44445;96.462;95.846
44450;96.462;95.846
44455;96.462;95.846
44460;96.462;95.846
44465;96.462;95.846
44470;96.462;95.846
44475;96.462;95.846
44480;96.462;95.846
44485;96.462;95.846
44490;96.462;95.846
44495;96.462;95.846
44500;96.462;95.846
44505;96.462;95.846
44510;96.462;95.846
44515;96.462;95.846
44520;96.462;95.846
44525;96.462;95.846
44530;96.462;95.846
44535;96.462;95.846
44540;96.462;95.846
44545;96.462;95.846
44550;96.462;95.846
44555;96.462;95.846
44560;96.462;95.846
44565;96.462;95.846
44570;96.462;95.846
44575;96.462;95.846
44580;96.462;95.846
44585;96.462;95.846
44590;96.462;95.846
44595;96.462;95.846
44600;96.462;95.846
44605;96.462;95.846
44610;96.462;95.846
44615;96.462;95.846
44620;96.462;95.846
44625;96.462;95.846
44630;96.462;95.846
44635;96.462;95.846
44640;96.462;95.846
44645;96.462;95.846
44650;96.462;95.846
44655;96.462;95.846
44660;96.462;95.846
44665;96.462;95.846
44670;96.462;95.846
44675;96.462;95.846
44680;96.462;95.846
44685;96.462;95.846
44690;96.462;95.846
44695;96.462;95.846
44700;96.462;95.846
44705;96.462;95.846
44710;96.462;95.846
44715;96.462;95.846
44720;96.462;95.846
44725;96.462;95.846
44730;96.462;95.846
44735;96.462;95.846
44740;96.462;95.846
44745;96.462;95.846
44750;96.308;95.846
44755;96.308;95.846
44760;96.308;95.846
44765;96.308;95.846
44770;96.308;95.846
44775;96.308;95.846
44780;96.308;95.846
44785;96.308;95.846
44790;96.308;95.846
44795;96.308;95.846
44800;96.308;95.846
44805;96.308;95.846
44810;96.308;95.846
44815;96.308;95.846
44820;96.308;95.846
44825;96.308;95.846
44830;96.308;95.846
44835;96.308;95.846
44840;96.308;95.846
44845;96.308;95.846
44850;96.308;95.846
44855;96.308;95.846
44860;96.308;95.846
44865;96.308;95.846
44870;96.308;95.846
44875;96.308;95.846
44880;96.308;95.846
44885;96.308;95.846
44890;96.308;95.846
44895;96.308;95.846
44900;96.308;95.846
44905;96.308;95.846
44910;96.308;95.846
44915;96.308;95.846
44920;96.308;95.846
44925;96.308;95.846
44930;96.308;95.846
44935;96.308;95.846
44940;96.308;95.846
44945;96.308;95.846
44950;96.308;95.846
44955;96.308;95.846
44960;96.308;95.846
44965;96.308;95.846
44970;96.308;95.846
44975;96.308;95.846
44980;96.308;95.846
44985;96.308;95.846
44990;96.308;95.846
44995;96.308;95.846
45000;96.308;95.846
45005;96.308;95.846
45010;96.308;95.846
45015;96.308;95.846
45020;96.308;95.846
45025;96.308;95.846
45030;96.308;95.846
45035;96.308;95.846
45040;96.308;95.846
45045;96.308;95.846
45050;96.308;95.846
45055;96.308;95.846
45060;96.308;95.846
45065;96.308;95.846
45070;96.308;95.846
45075;96.462;95.846
45080;96.462;95.846
45085;96.462;95.846
45090;96.462;95.846
45095;96.462;95.846
45100;96.462;95.846
45105;96.462;95.846
45110;96.462;95.846
45115;96.462;95.846
45120;96.462;95.846
45125;96.462;95.846
45130;96.462;95.846
45135;96.462;95.846
45140;96.462;95.846
45145;96.462;95.846
45150;96.462;95.846
45155;96.462;95.846
45160;96.462;95.846
45165;96.462;95.846
45170;96.462;95.846
45175;96.462;95.846
45180;96.462;95.846
45185;96.462;95.846
45190;96.462;95.846
45195;96.462;95.846
45200;96.462;95.846
45205;96.462;95.846
45210;96.462;95.846
45215;96.462;95.846
45220;96.462;95.846
45225;96.462;95.846
45230;96.462;95.846
45235;96.462;95.846
45240;96.462;95.846
45245;96.462;95.846
45250;96.462;95.846
45255;96.462;95.846
45260;96.462;95.846
45265;96.462;95.846
45270;96.462;95.846
45275;96.462;95.846
45280;96.462;95.846
45285;96.462;95.846
45290;96.462;95.846
45295;96.462;95.846
45300;96.462;95.846
45305;96.462;95.846
45310;96.462;95.846
45315;96.462;95.846
45320;96.462;95.846
45325;96.462;95.846
45330;96.462;95.846
45335;96.462;95.846
45340;96.462;95.846
45344;96.462;95.846
45345;96.462;95.846
45346;96.462;95.846
45347;96.462;95.846
45348;96.462;95.846
45349;96.462;95.846
